locus_tag	ftype	length_bp	gene	EC_number	COG	product
LJFCBDKD_00034	CDS	504				hypothetical protein
LJFCBDKD_00035	CDS	516				putative protein
LJFCBDKD_00036	CDS	951	yehZ		COG1732	Glycine betaine-binding protein YehZ
LJFCBDKD_00037	CDS	672	opuCB_1		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
LJFCBDKD_00038	CDS	651	yehY		COG1174	Glycine betaine uptake system permease protein YehY
LJFCBDKD_00039	CDS	831	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
LJFCBDKD_00040	CDS	867	glnP_1		COG0765	putative glutamine ABC transporter permease protein GlnP
LJFCBDKD_00041	CDS	705	yecS_1		COG0765	L-cystine transport system permease protein YecS
LJFCBDKD_00042	CDS	969	peb1A		COG0834	Major cell-binding factor
LJFCBDKD_00043	CDS	810	glnQ_1			Glutamine transport ATP-binding protein GlnQ
LJFCBDKD_00044	CDS	801	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
LJFCBDKD_00045	CDS	111				hypothetical protein
LJFCBDKD_00046	CDS	612				hypothetical protein
LJFCBDKD_00047	CDS	1173	dapC	2.6.1.17		putative N-succinyldiaminopimelate aminotransferase DapC
LJFCBDKD_00048	CDS	858				hypothetical protein
LJFCBDKD_00049	CDS	2211	fadB			Fatty acid oxidation complex subunit alpha
LJFCBDKD_00050	CDS	879				hypothetical protein
LJFCBDKD_00051	CDS	408				hypothetical protein
LJFCBDKD_00052	CDS	483				hypothetical protein
LJFCBDKD_00053	CDS	756	mshD_1	2.3.1.189		Mycothiol acetyltransferase
LJFCBDKD_00054	CDS	465				hypothetical protein
LJFCBDKD_00055	CDS	1209	cysK	2.5.1.47		Cysteine synthase
LJFCBDKD_00056	CDS	339				hypothetical protein
LJFCBDKD_00057	CDS	810				hypothetical protein
LJFCBDKD_00058	CDS	393				hypothetical protein
LJFCBDKD_00059	CDS	1272	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LJFCBDKD_00060	CDS	1218	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
LJFCBDKD_00061	CDS	846	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
LJFCBDKD_00062	CDS	1158	cmpC	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
LJFCBDKD_00063	CDS	708	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
LJFCBDKD_00064	CDS	1131				hypothetical protein
LJFCBDKD_00065	CDS	558				hypothetical protein
LJFCBDKD_00066	CDS	525				hypothetical protein
LJFCBDKD_00067	CDS	1149		4.2.1.156	COG4948	L-talarate/galactarate dehydratase
LJFCBDKD_00068	CDS	1491	gudD	4.2.1.40	COG4948	Glucarate dehydratase
LJFCBDKD_00069	CDS	885	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
LJFCBDKD_00070	CDS	885	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
LJFCBDKD_00071	CDS	843	iclR_1		COG1414	Transcriptional repressor IclR
LJFCBDKD_00072	CDS	297				hypothetical protein
LJFCBDKD_00073	CDS	684	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
LJFCBDKD_00074	CDS	735	pknE_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PknE
LJFCBDKD_00075	CDS	876	acm_1	3.2.1.17		Lysozyme M1
LJFCBDKD_00076	CDS	738				hypothetical protein
LJFCBDKD_00077	CDS	966				hypothetical protein
LJFCBDKD_00078	CDS	1542				hypothetical protein
LJFCBDKD_00079	CDS	1008	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
LJFCBDKD_00080	CDS	1254				hypothetical protein
LJFCBDKD_00081	CDS	975				hypothetical protein
LJFCBDKD_00082	CDS	1329				hypothetical protein
LJFCBDKD_00083	CDS	2514				hypothetical protein
LJFCBDKD_00084	CDS	1518				hypothetical protein
LJFCBDKD_00085	CDS	882	phpP	3.1.3.16	COG0631	Protein phosphatase PhpP
LJFCBDKD_00086	CDS	1977				hypothetical protein
LJFCBDKD_00087	CDS	1674	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
LJFCBDKD_00088	CDS	723				hypothetical protein
LJFCBDKD_00089	CDS	4464	essC		COG1674	ESAT-6 secretion machinery protein EssC
LJFCBDKD_00090	CDS	270				hypothetical protein
LJFCBDKD_00091	CDS	483				hypothetical protein
LJFCBDKD_00092	CDS	261				hypothetical protein
LJFCBDKD_00093	CDS	270				hypothetical protein
LJFCBDKD_00094	CDS	489				hypothetical protein
LJFCBDKD_00095	tRNA	84				tRNA-Tyr(gta)
LJFCBDKD_00096	tRNA	74				tRNA-Thr(ggt)
LJFCBDKD_00097	tRNA	77				tRNA-Met(cat)
LJFCBDKD_00098	CDS	171	rpmG2_1		COG0267	50S ribosomal protein L33 2
LJFCBDKD_00099	CDS	450				hypothetical protein
LJFCBDKD_00100	CDS	468				hypothetical protein
LJFCBDKD_00101	CDS	1128	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
LJFCBDKD_00102	CDS	1269	glyA1	2.1.2.1	COG0112	Serine hydroxymethyltransferase 1
LJFCBDKD_00103	CDS	900	folD		COG0190	Bifunctional protein FolD protein
LJFCBDKD_00104	CDS	822	exoA_1	3.1.11.2	COG0708	Exodeoxyribonuclease
LJFCBDKD_00105	CDS	762	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
LJFCBDKD_00106	CDS	1776	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
LJFCBDKD_00107	CDS	459				hypothetical protein
LJFCBDKD_00108	CDS	378	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
LJFCBDKD_00109	CDS	1362	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
LJFCBDKD_00110	CDS	1242	yxeP_1	3.-.-.-	COG1473	putative hydrolase YxeP
LJFCBDKD_00111	CDS	1113	tmpC		COG1744	Membrane lipoprotein TmpC
LJFCBDKD_00112	CDS	1572	xylG_2	3.6.3.17	COG1129	Xylose import ATP-binding protein XylG
LJFCBDKD_00113	CDS	1602				hypothetical protein
LJFCBDKD_00114	CDS	1338				hypothetical protein
LJFCBDKD_00115	CDS	480	cdd	3.5.4.5	COG0295	Cytidine deaminase
LJFCBDKD_00116	CDS	1329	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
LJFCBDKD_00117	CDS	1062	udk	2.7.1.48		Uridine kinase
LJFCBDKD_00118	CDS	666	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
LJFCBDKD_00119	CDS	1755		5.4.2.8	COG1109	putative phosphomannomutase
LJFCBDKD_00120	CDS	912	punA	2.4.2.1		Purine nucleoside phosphorylase
LJFCBDKD_00121	CDS	1404	lpdA	1.6.5.2	COG1249	NAD(P)H dehydrogenase (quinone)
LJFCBDKD_00122	CDS	1779	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
LJFCBDKD_00123	CDS	789			COG0424	Maf-like protein
LJFCBDKD_00124	CDS	1755				hypothetical protein
LJFCBDKD_00125	CDS	246				hypothetical protein
LJFCBDKD_00126	CDS	1590	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
LJFCBDKD_00127	CDS	1014	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
LJFCBDKD_00128	CDS	1167		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
LJFCBDKD_00129	CDS	696	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
LJFCBDKD_00130	CDS	1368	arlS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
LJFCBDKD_00131	CDS	1290	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
LJFCBDKD_00132	CDS	519	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
LJFCBDKD_00133	CDS	687	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
LJFCBDKD_00134	CDS	1110	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
LJFCBDKD_00135	CDS	1014	iolX_1	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
LJFCBDKD_00136	CDS	1398				hypothetical protein
LJFCBDKD_00137	CDS	1983				hypothetical protein
LJFCBDKD_00138	CDS	1845	pglK	3.6.3.39	COG1132	Protein glycosylation K
LJFCBDKD_00139	CDS	1128				hypothetical protein
LJFCBDKD_00140	CDS	1101				hypothetical protein
LJFCBDKD_00141	CDS	1113	pimB_1	2.4.1.346	COG0438	GDP-mannose-dependent monoacylated alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
LJFCBDKD_00142	CDS	1362	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
LJFCBDKD_00143	CDS	1065	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
LJFCBDKD_00144	CDS	1206				hypothetical protein
LJFCBDKD_00145	CDS	1941				hypothetical protein
LJFCBDKD_00146	CDS	429				hypothetical protein
LJFCBDKD_00147	CDS	1326	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
LJFCBDKD_00148	CDS	720	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
LJFCBDKD_00149	CDS	984	lcpB		COG1316	putative cell wall biosynthesis protein LcpB
LJFCBDKD_00150	CDS	1008	glfT1	2.4.1.287	COG1216	Galactofuranosyltransferase GlfT1
LJFCBDKD_00151	CDS	873	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
LJFCBDKD_00152	CDS	1158	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
LJFCBDKD_00153	CDS	2124	glfT2_1	2.4.1.288	COG1216	Galactofuranosyltransferase GlfT2
LJFCBDKD_00154	CDS	936				hypothetical protein
LJFCBDKD_00155	CDS	771	tagH_1	3.6.3.40	COG1134	Teichoic acids export ATP-binding protein TagH
LJFCBDKD_00156	CDS	729				hypothetical protein
LJFCBDKD_00157	CDS	1155	fbiB	6.3.2.31	COG0778	Coenzyme F420:L-glutamate ligase
LJFCBDKD_00158	CDS	333	whiB			Transcriptional regulator WhiB
LJFCBDKD_00159	CDS	3453				hypothetical protein
LJFCBDKD_00160	CDS	1800				hypothetical protein
LJFCBDKD_00161	CDS	456				hypothetical protein
LJFCBDKD_00162	CDS	345				hypothetical protein
LJFCBDKD_00163	CDS	1794	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
LJFCBDKD_00164	CDS	852				hypothetical protein
LJFCBDKD_00165	CDS	1020				hypothetical protein
LJFCBDKD_00166	CDS	1299				hypothetical protein
LJFCBDKD_00167	CDS	1092	ravA_1	3.6.3.-	COG0714	ATPase RavA
LJFCBDKD_00168	CDS	1251				putative membrane protein
LJFCBDKD_00169	CDS	708				hypothetical protein
LJFCBDKD_00170	CDS	1146				hypothetical protein
LJFCBDKD_00171	CDS	696	mtrA		COG0745	DNA-binding response regulator MtrA
LJFCBDKD_00172	CDS	1725	mtrB	2.7.13.3		Sensor histidine kinase MtrB
LJFCBDKD_00173	CDS	1704	lpqB			Lipoprotein LpqB
LJFCBDKD_00174	CDS	930	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
LJFCBDKD_00175	CDS	666	hpf_1		COG1544	Ribosome hibernation promotion factor
LJFCBDKD_00176	CDS	1341				hypothetical protein
LJFCBDKD_00177	CDS	2922	secA			Protein translocase subunit SecA
LJFCBDKD_00178	CDS	402				hypothetical protein
LJFCBDKD_00179	CDS	924				hypothetical protein
LJFCBDKD_00180	CDS	546				hypothetical protein
LJFCBDKD_00181	CDS	240				hypothetical protein
LJFCBDKD_00182	CDS	639				hypothetical protein
LJFCBDKD_00183	CDS	1254				Iron-sulfur cluster carrier protein
LJFCBDKD_00184	CDS	468				hypothetical protein
LJFCBDKD_00185	CDS	507				hypothetical protein
LJFCBDKD_00186	CDS	1515	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
LJFCBDKD_00187	CDS	249	whiB1			Transcriptional regulator WhiB1
LJFCBDKD_00188	CDS	450				hypothetical protein
LJFCBDKD_00189	CDS	2517	ytrF		COG0577	ABC transporter permease YtrF
LJFCBDKD_00190	CDS	792	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
LJFCBDKD_00191	CDS	690	nreC_1		COG2197	Oxygen regulatory protein NreC
LJFCBDKD_00192	CDS	1284	desK_1	2.7.13.3	COG4585	Sensor histidine kinase DesK
LJFCBDKD_00193	CDS	747	yedK_1	3.4.-.-	COG2135	Putative SOS response-associated peptidase YedK
LJFCBDKD_00194	CDS	1197				hypothetical protein
LJFCBDKD_00195	CDS	1227			COG4962	Putative conjugal transfer protein
LJFCBDKD_00196	CDS	873				hypothetical protein
LJFCBDKD_00197	CDS	945				hypothetical protein
LJFCBDKD_00198	CDS	270				hypothetical protein
LJFCBDKD_00199	CDS	345				hypothetical protein
LJFCBDKD_00200	CDS	489				hypothetical protein
LJFCBDKD_00201	CDS	576				hypothetical protein
LJFCBDKD_00202	CDS	1179	garK	2.7.1.165	COG1929	Glycerate 2-kinase
LJFCBDKD_00203	CDS	1116	prfB		COG1186	Peptide chain release factor 2
LJFCBDKD_00204	CDS	903	ftsE		COG2884	Cell division ATP-binding protein FtsE
LJFCBDKD_00205	CDS	918	ftsX		COG2177	Cell division protein FtsX
LJFCBDKD_00206	CDS	1335	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
LJFCBDKD_00207	CDS	510	smpB		COG0691	SsrA-binding protein
LJFCBDKD_00208	CDS	531				hypothetical protein
LJFCBDKD_00209	tmRNA	371	ssrA			transfer-messenger RNA, SsrA
LJFCBDKD_00210	CDS	1572				hypothetical protein
LJFCBDKD_00211	CDS	1227	fdhA_1	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
LJFCBDKD_00212	CDS	1062	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
LJFCBDKD_00213	CDS	900	iolE_1	4.2.1.44		Inosose dehydratase
LJFCBDKD_00214	CDS	1149	nagK_1	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
LJFCBDKD_00215	CDS	1401				hypothetical protein
LJFCBDKD_00216	CDS	555	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
LJFCBDKD_00217	CDS	1653				hypothetical protein
LJFCBDKD_00218	CDS	231				hypothetical protein
LJFCBDKD_00219	CDS	480				hypothetical protein
LJFCBDKD_00220	CDS	657				hypothetical protein
LJFCBDKD_00221	CDS	1779				hypothetical protein
LJFCBDKD_00222	CDS	1368				hypothetical protein
LJFCBDKD_00223	CDS	1041			COG1253	putative protein
LJFCBDKD_00224	CDS	624	bchM	2.1.1.11	COG2227	Magnesium-protoporphyrin O-methyltransferase
LJFCBDKD_00225	CDS	876	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
LJFCBDKD_00226	CDS	2391	ppsA_1	2.7.9.2		Phosphoenolpyruvate synthase
LJFCBDKD_00227	CDS	459				hypothetical protein
LJFCBDKD_00228	CDS	1395	larC			Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
LJFCBDKD_00229	CDS	204				hypothetical protein
LJFCBDKD_00230	CDS	990				hypothetical protein
LJFCBDKD_00231	CDS	1134				hypothetical protein
LJFCBDKD_00232	CDS	1068				hypothetical protein
LJFCBDKD_00233	CDS	1200	ybjJ_1			Inner membrane protein YbjJ
LJFCBDKD_00234	CDS	96				hypothetical protein
LJFCBDKD_00235	CDS	432			COG2764	putative protein
LJFCBDKD_00236	CDS	294				hypothetical protein
LJFCBDKD_00237	CDS	414	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
LJFCBDKD_00238	CDS	1425	mntH_1			Divalent metal cation transporter MntH
LJFCBDKD_00239	CDS	642				hypothetical protein
LJFCBDKD_00240	CDS	219				hypothetical protein
LJFCBDKD_00241	CDS	729				hypothetical protein
LJFCBDKD_00242	CDS	489	gpx1_1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
LJFCBDKD_00243	CDS	1812	pbpE_1		COG1680	Penicillin-binding protein 4*
LJFCBDKD_00244	CDS	486				hypothetical protein
LJFCBDKD_00245	CDS	2067	dapb3	3.4.14.-		Dipeptidyl aminopeptidase BIII
LJFCBDKD_00246	CDS	882	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
LJFCBDKD_00247	CDS	1416	proP_1			Proline/betaine transporter
LJFCBDKD_00248	CDS	1461				hypothetical protein
LJFCBDKD_00249	CDS	1314	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
LJFCBDKD_00250	CDS	2580	xynA1_1	3.2.1.8	COG3693	Endo-1,4-beta-xylanase A
LJFCBDKD_00251	CDS	414				Universal stress protein
LJFCBDKD_00252	CDS	1455	yhdG_1		COG0531	putative amino acid permease YhdG
LJFCBDKD_00253	CDS	1638				hypothetical protein
LJFCBDKD_00254	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
LJFCBDKD_00255	CDS	1674	ribZ			Riboflavin transporter RibZ
LJFCBDKD_00256	CDS	849		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
LJFCBDKD_00257	CDS	756	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
LJFCBDKD_00258	CDS	1140	fatC			Ferric-anguibactin transport system permease protein FatC
LJFCBDKD_00259	CDS	1002	fatD			Ferric-anguibactin transport system permease protein FatD
LJFCBDKD_00260	CDS	1038	yclQ_1		COG4607	putative ABC transporter solute-binding protein YclQ
LJFCBDKD_00261	CDS	813				hypothetical protein
LJFCBDKD_00262	CDS	420				hypothetical protein
LJFCBDKD_00263	CDS	864				hypothetical protein
LJFCBDKD_00264	CDS	831	menG_1	2.1.1.163		Demethylmenaquinone methyltransferase
LJFCBDKD_00265	CDS	1065				hypothetical protein
LJFCBDKD_00266	CDS	1515				hypothetical protein
LJFCBDKD_00267	CDS	633				hypothetical protein
LJFCBDKD_00268	CDS	555				hypothetical protein
LJFCBDKD_00269	CDS	795	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LJFCBDKD_00270	CDS	1014			COG0861	putative membrane protein
LJFCBDKD_00271	CDS	1572	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
LJFCBDKD_00272	CDS	1338	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
LJFCBDKD_00273	CDS	1683	hutU	4.2.1.49	COG2987	Urocanate hydratase
LJFCBDKD_00274	CDS	855	pip_1	3.4.11.5		Proline iminopeptidase
LJFCBDKD_00275	CDS	999				hypothetical protein
LJFCBDKD_00276	CDS	1782				hypothetical protein
LJFCBDKD_00277	CDS	792	iclR_2		COG1414	Transcriptional repressor IclR
LJFCBDKD_00278	CDS	1143	hutG	3.5.3.8	COG0010	Formimidoylglutamase
LJFCBDKD_00279	CDS	1128	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
LJFCBDKD_00280	CDS	480				hypothetical protein
LJFCBDKD_00281	CDS	249				hypothetical protein
LJFCBDKD_00282	CDS	921				hypothetical protein
LJFCBDKD_00283	CDS	1143				hypothetical protein
LJFCBDKD_00284	CDS	789				hypothetical protein
LJFCBDKD_00285	CDS	1680				hypothetical protein
LJFCBDKD_00286	CDS	1398				hypothetical protein
LJFCBDKD_00287	CDS	1344	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
LJFCBDKD_00288	CDS	1290	ybjJ_2			Inner membrane protein YbjJ
LJFCBDKD_00289	CDS	552	rcdA_1		COG3226	HTH-type transcriptional regulator RcdA
LJFCBDKD_00290	CDS	2406	nagJ	3.2.1.169		O-GlcNAcase NagJ
LJFCBDKD_00291	CDS	1188	nagK_2	2.7.1.59		N-acetyl-D-glucosamine kinase
LJFCBDKD_00292	CDS	969	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
LJFCBDKD_00293	CDS	960	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
LJFCBDKD_00294	CDS	765				hypothetical protein
LJFCBDKD_00295	CDS	1626	lipO_1		COG1653	Lipoprotein LipO
LJFCBDKD_00296	CDS	738	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
LJFCBDKD_00297	CDS	771	ugpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
LJFCBDKD_00298	CDS	825	ugpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
LJFCBDKD_00299	CDS	1389	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
LJFCBDKD_00300	CDS	900	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
LJFCBDKD_00301	CDS	1035	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
LJFCBDKD_00302	CDS	3405	eccA1		COG0464	ESX-1 secretion system protein EccA1
LJFCBDKD_00303	CDS	1803	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
LJFCBDKD_00304	CDS	1635	dnaK_1		COG0443	Chaperone protein DnaK
LJFCBDKD_00305	CDS	558	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
LJFCBDKD_00306	CDS	1785	opuD		COG1292	Glycine betaine transporter OpuD
LJFCBDKD_00307	CDS	1074	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
LJFCBDKD_00308	CDS	1179				hypothetical protein
LJFCBDKD_00309	CDS	816				hypothetical protein
LJFCBDKD_00310	CDS	1338	exoA_2	3.1.11.2	COG0708	Exodeoxyribonuclease
LJFCBDKD_00311	CDS	1668	phoD_1	3.1.3.1	COG3540	Alkaline phosphatase D
LJFCBDKD_00312	CDS	957				hypothetical protein
LJFCBDKD_00313	CDS	984				hypothetical protein
LJFCBDKD_00314	CDS	3549	tri1	3.4.21.-	COG0793	Tricorn protease 
LJFCBDKD_00315	CDS	327				hypothetical protein
LJFCBDKD_00316	CDS	936	gltC_1			HTH-type transcriptional regulator GltC
LJFCBDKD_00317	CDS	525				hypothetical protein
LJFCBDKD_00318	CDS	1011				Universal stress protein
LJFCBDKD_00319	CDS	702				hypothetical protein
LJFCBDKD_00320	CDS	756				hypothetical protein
LJFCBDKD_00321	CDS	1239	efeN	1.11.1.-	COG2837	putative deferrochelatase/peroxidase EfeN
LJFCBDKD_00322	CDS	1488	xylB_2	2.7.1.17	COG1070	Xylulose kinase
LJFCBDKD_00323	CDS	1554	xylT			D-xylose transporter
LJFCBDKD_00324	CDS	942				hypothetical protein
LJFCBDKD_00325	CDS	1272	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
LJFCBDKD_00326	CDS	1440	uxaC	5.3.1.12	COG1904	Uronate isomerase
LJFCBDKD_00327	CDS	1002	cytR_1		COG1609	HTH-type transcriptional repressor CytR
LJFCBDKD_00328	CDS	192				hypothetical protein
LJFCBDKD_00329	CDS	1365				hypothetical protein
LJFCBDKD_00330	CDS	849				hypothetical protein
LJFCBDKD_00331	CDS	783	bdbD		COG1651	Disulfide bond formation protein D
LJFCBDKD_00332	CDS	321	emrE		COG2076	Multidrug transporter EmrE
LJFCBDKD_00333	CDS	456	mdtJ		COG2076	Spermidine export protein MdtJ
LJFCBDKD_00334	CDS	729				hypothetical protein
LJFCBDKD_00335	CDS	753	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
LJFCBDKD_00336	CDS	996	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
LJFCBDKD_00337	CDS	1350	larA	5.1.2.1	COG3875	Lactate racemase
LJFCBDKD_00338	CDS	417	arsC1	2.8.4.2	COG0394	Arsenate-mycothiol transferase ArsC1
LJFCBDKD_00339	CDS	1152	acr3		COG0798	Arsenical-resistance protein Acr3
LJFCBDKD_00340	CDS	360	arsR		COG0640	Arsenical resistance operon repressor
LJFCBDKD_00341	CDS	600				hypothetical protein
LJFCBDKD_00342	CDS	1023	trxB_1	1.8.1.9		Thioredoxin reductase
LJFCBDKD_00343	CDS	1017	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
LJFCBDKD_00344	CDS	429				hypothetical protein
LJFCBDKD_00345	CDS	354	sdpR		COG0640	Transcriptional repressor SdpR
LJFCBDKD_00346	CDS	1092	namA	1.6.99.1	COG1902	NADPH dehydrogenase
LJFCBDKD_00347	CDS	495				hypothetical protein
